id,name,image,url,total_time,ingredients_text
37,Za'atar Spice Mix,https://cdn.pickuplimes.com/cache/04/c1/04c1788ed6375cb8b9a38e4c953764cd.jpg,https://www.pickuplimes.com/recipe/zaatar-spice-mix-37,PT05M,"2 Tbsp dried thyme
2 Tbsp dried oregano
2 Tbsp ground cumin
2 Tbsp ground coriander
2 Tbsp toasted sesame seeds
2 Tbsp ground sumac
 salt
 chili flakes
 ground black pepper"
36,Za'atar & Mint Veggie Wraps,https://cdn.pickuplimes.com/cache/d9/96/d9966fe1a89689ab1da309a943098dbd.jpg,https://www.pickuplimes.com/recipe/zaatar-mint-veggie-wraps-36,PT20M,"1 Tbsp olive oil
 whole cumin seeds
1 zucchini
1 small eggplant
&#189; tsp salt
1&#189; cup cooked brown lentils
1 green bell pepper
1&#189; Tbsp za'atar spice mix
1 cup unsweetened soy yogurt
2 garlic clove
&#189; lemon
2 Tbsp fresh mint leaves
&#188; tsp salt
4 pita bread
&#189; cup hummus
2 medium tomato
1 cup romaine lettuce
2 Tbsp tahini"
39,Oyster Mushroom Curry Salad Sandwich,https://cdn.pickuplimes.com/cache/02/e8/02e8f052176c07a5271a7cbe2e9253ee.jpg,https://www.pickuplimes.com/recipe/oyster-mushroom-curry-salad-sandwich-39,PT15M," olive oil
1 garlic clove
&#189; medium shallot
5.996 oz oyster mushrooms
&#8539; tsp salt
&#189; tsp ground cumin
&#189; tsp ground coriander
&#188; tsp ground ginger
&#8539; tsp ground black pepper
&#189; cup canned pineapple chunks
2 Tbsp vegan mayonnaise
2 Tbsp unsweetened soy yogurt
 curry powder
 dijon mustard
4 slice whole wheat bread
2 romaine lettuce leaf
1 medium tomato
1 stalk green onion"
35,One-Pot Tomato & Chickpea Stew,https://cdn.pickuplimes.com/cache/61/1e/611e899111ce2ad0e6e61f712e3d8957.jpg,https://www.pickuplimes.com/recipe/one-pot-tomato-chickpea-stew-35,PT20M,"1 Tbsp vegetable oil
4 garlic clove
2 medium onion
1 red hot chili pepper
1 carrot
1 roasted red bell pepper from a jar
&#189; tsp salt
 ground cumin
 smoked sweet paprika powder
 ground coriander
3&#8531; cup canned crushed tomatoes
2 cup cooked chickpeas
&#189; cup kalamata olives
2 Tbsp tahini
 sodium-reduced soy sauce
&#8539; tsp ground black pepper
2 cup fresh spinach
4 whole wheat pita bread"
44,Almond Brownie Cookies,https://cdn.pickuplimes.com/cache/0f/f3/0ff3929d3a141ca75b99b82b05690a80.jpg,https://www.pickuplimes.com/recipe/almond-brownie-cookies-44,PT41M,"2 Tbsp ground flaxseeds
&#188; cup water
5.291 oz dairy-free dark chocolate
3 Tbsp refined coconut oil
&#189; cup light brown sugar
&#8531; cup roasted unsalted almonds
 pure vanilla extract
1 cup all-purpose flour
&#189; tsp baking powder
&#189; tsp salt"
42,Gingerbread Latte,https://cdn.pickuplimes.com/cache/4b/45/4b45243f44ea38e8266d6858e73ac24d.jpg,https://www.pickuplimes.com/recipe/vegan-gingerbread-latte-42,PT10M,"3 cup barista oat milk
&#189; cup brewed espresso
2 Tbsp maple syrup
&#189; Tbsp blackstrap molasses
 ground cinnamon
&#189; tsp ground ginger
1 pinch ground nutmeg
1 pinch ground cloves"
41,One-Bowl Cowboy Cookies,https://cdn.pickuplimes.com/cache/64/70/6470f1a3829fefbc2e842ac418f13df9.jpg,https://www.pickuplimes.com/recipe/one-bowl-vegan-cowboy-cookies-41,PT29M,"&#8532; cup unsalted margarine
&#8532; cup light brown sugar
&#189; cup granulated sugar
&#8531; cup unsweetened applesauce
1 Tbsp ground flaxseeds
 ground cinnamon
 pure vanilla extract
 baking powder
 baking soda
&#189; tsp salt
2 cup all-purpose flour
2 cup rolled oats
1&#8531; cup unsweetened shredded coconut
1 cup raw pecans
&#190; cup dairy-free dark chocolate chips"
40,Cinnamon Coconut Cream Latte,https://cdn.pickuplimes.com/cache/23/01/230156ccdcfd515bf3bdbfb5d5a93887.jpg,https://www.pickuplimes.com/recipe/cinnamon-coconut-cream-latte-40,PT15M,"&#189; cup canned full-fat coconut milk
&#188; cup coconut sugar
&#189; tsp ground cinnamon
1&#189; cup barista oat milk
&#8539; tsp pure vanilla extract
&#189; cup brewed espresso"
48,Vegan 'Egg' Salad Breakfast Bowl,https://cdn.pickuplimes.com/cache/e9/a9/e9a9aa3309249d01aeecd994ab866e4c.jpg,https://www.pickuplimes.com/recipe/vegan-egg-salad-breakfast-bowl-48,PT01H05M,"4 medium potato
1 Tbsp vegetable oil
 onion powder
&#189; tsp paprika powder
&#189; tsp dried rosemary
&#188; tsp salt
&#188; tsp ground black pepper
20 cherry tomatoes
 vegetable oil
22.928 oz firm tofu
&#189; tsp salt
&#188; tsp ground turmeric
&#188; tsp ground black pepper
&#189; cup vegan mayonnaise
 curry powder
1 stalk green onion
 vegetable oil
6 garlic clove
10 cup fresh spinach
1 Tbsp sodium-reduced soy sauce
 sambal oelek
1 avocado"
3,Spicy Garlic Tofu,https://cdn.pickuplimes.com/cache/c6/d9/c6d93ef61ce9d700582cb2d34bf8cc09.jpg,https://www.pickuplimes.com/recipe/spicy-garlic-tofu-3,PT30M,"15.873 oz firm tofu
2 Tbsp cornstarch
1 Tbsp vegetable oil
&#189; tsp salt
&#188; tsp ground black pepper
2 Tbsp maple syrup
1 Tbsp gochujang
1 Tbsp sodium-reduced soy sauce
1 Tbsp rice vinegar
2 Tbsp vegetable oil
5 garlic clove
1 medium shallot
2 red hot chili pepper
2 stalk green onion"
4,Buffalo Style Tofu Strips,https://cdn.pickuplimes.com/cache/ee/6f/ee6fc36f3f2c025efe39d1265b91eef8.jpg,https://www.pickuplimes.com/recipe/buffalo-style-tofu-strips-4,PT45M,"15.873 oz firm tofu
&#188; cup cornstarch
&#189; cup unsweetened soy milk
&#189; cup breadcrumbs
 paprika powder
&#189; tsp ground cumin
&#189; tsp garlic powder
&#188; tsp ground black pepper
&#189; cup vegan mayonnaise
2 Tbsp unsweetened soy milk
&#188; lemon
 nutritional yeast flakes
 dried parsley
&#188; tsp dried chives
&#188; tsp garlic powder
&#188; tsp onion powder
&#8539; tsp dried dill
&#8539; tsp salt
1 pinch ground black pepper
&#189; cup cayenne pepper hot sauce
&#188; cup unsalted vegan butter
&#189; tsp onion powder"
6,Vegan Ranch Dip,https://cdn.pickuplimes.com/cache/77/66/776678903ab3736ae39d8ba882683399.jpg,https://www.pickuplimes.com/recipe/vegan-ranch-dip-6,PT05M,"1 cup vegan mayonnaise
2 Tbsp ranch spice mix
&#188; cup unsweetened soy milk
&#189; lemon"
1,Oven Roasted Sweet Potato & Tofu Veggie Skewers,https://cdn.pickuplimes.com/cache/0b/53/0b539636d355da2055eb04b157f366fe.jpg,https://www.pickuplimes.com/recipe/oven-roasted-sweet-potato-tofu-veggie-skewers-1,PT50M,"15.873 oz firm tofu
 olive oil
1 Tbsp cornstarch
 garlic powder
&#189; tsp salt
&#188; tsp ground black pepper
2 Tbsp olive oil
&#189; lemon
&#188; tsp dried oregano
&#188; tsp dried thyme
&#188; tsp dried basil
&#188; tsp salt
&#8539; tsp ground black pepper
1 yellow bell pepper
1 red bell pepper
1 large red onion
1 large sweet potato
&#189; zucchini
21 cherry tomatoes"
9,Traditional Vegan Kimchi,https://cdn.pickuplimes.com/cache/9d/68/9d688d579149bb070309a6905659c4d7.jpg,https://www.pickuplimes.com/recipe/homemade-vegan-kimchi-9,P2DT02H30M,"1 napa cabbage
&#188; cup coarse sea salt
1 cup water
1 cup water
1 Tbsp rice flour
0.212 oz kombu (dried kelp)
1 Tbsp granulated sugar
&#189; cup gochugaru
3 medium shallot
8 garlic clove
1 Tbsp sodium-reduced soy sauce
1 Tbsp miso paste
&#189; Tbsp freshly grated ginger
5.291 oz daikon radish
5 stalk green onion
1 carrot
2.822 oz fresh garlic chives"
10,Easy Bulgur Salad in a Jar,https://cdn.pickuplimes.com/cache/fb/e3/fbe32723c1c8bfa081298a083a49673a.jpg,https://www.pickuplimes.com/recipe/easy-bulgur-salad-in-a-jar-10,PT25M,"2 cup uncooked extra coarse bulgur
2 cup water
&#188; cup tomato paste
&#188; cup water
2 Tbsp extra-virgin olive oil
2 Tbsp pomegranate molasses
1 lemon
&#189; tsp salt
2 cup cooked brown lentils
1 cucumber
1 medium red onion
1 cup green olives
2 cup cherry tomatoes
1 cup fresh parsley"
11,Spiced Black Bean & Rice Salad in a Jar,https://cdn.pickuplimes.com/cache/a1/e7/a1e77d79e6f0ab1908395dd98092d986.jpg,https://www.pickuplimes.com/recipe/spiced-black-bean-rice-salad-in-a-jar-11,PT35M,"1&#189; cup uncooked white rice
1 Tbsp vegetable oil
3 cup cooked black beans
 chili powder
 garlic powder
 onion powder
 paprika powder
 ground cumin
&#189; tsp ground black pepper
&#189; tsp salt
&#188; cup extra-virgin olive oil
2 lime
2 garlic clove
 paprika powder
 ground cumin
&#189; tsp ground black pepper
&#189; tsp salt
2 cup canned corn
2 red bell pepper
1 small red onion
2 avocado
2 cup cherry tomatoes
&#188; cup pickled jalapeños"
8,Kimchi Noodle Jar,https://www.pickuplimes.com/static/images/logo/pul_logo_main_flat_987_247.9cf5ed7b1374.png,https://www.pickuplimes.com/recipe/kimchi-noodle-jar-8,PT50M,"&#188; cup cornstarch
2 Tbsp vegetable oil
2 Tbsp sodium-reduced soy sauce
1 Tbsp gochujang
22.928 oz firm tofu
3 Tbsp gochujang
2 Tbsp sodium-reduced soy sauce
2 Tbsp toasted sesame oil
1 Tbsp rice vinegar
1 Tbsp maple syrup
2 cup frozen shelled edamame
6.349 oz dry brown rice noodles
 toasted sesame oil
4 garlic clove
6 cup fresh spinach
3 cup shiitake mushrooms
&#188; tsp salt
2 carrot
2 Tbsp water
1 cup vegan kimchi"
21,Refreshing Melon Cucumber Soda,https://cdn.pickuplimes.com/cache/00/0a/000a95367915caec3fffbbeb6c29bc79.jpg,https://www.pickuplimes.com/recipe/refreshing-melon-cucumber-soda-21,PT10M,"&#189; honeydew melon
2 lime
&#189; Tbsp freshly grated ginger
2 cup crushed ice
&#188; cucumber
1&#189; cup carbonated water
&#189; Tbsp agave syrup
&#189; lime
2 Tbsp granulated sugar"
13,Peach Thyme Iced Tea,https://cdn.pickuplimes.com/cache/dc/db/dcdb06523a8c9335d84e83292273d8ad.jpg,https://www.pickuplimes.com/recipe/peach-thyme-iced-tea-13,PT02H30M,"4 cup boiling water
4 white tea bag
3 lemon
6 peach
10 sprig fresh thyme
1 cup water
&#8531; cup maple syrup
1&#189; cup ice cube
&#189; peach
4 sprig fresh thyme"
24,Pink Lemonade,https://cdn.pickuplimes.com/cache/ea/db/eadbc13a02d3db54b13ba12c234fa704.jpg,https://www.pickuplimes.com/recipe/pink-lemonade-24,PT01H10M,"1&#189; cup frozen raspberries
&#188; cup maple syrup
4 lemon
4 cup cold water
2 cup ice cube"
12,Grapefruit Rosemary Spritzer,https://cdn.pickuplimes.com/cache/8f/21/8f21cda3d782f2565de75e02c77666c7.jpg,https://www.pickuplimes.com/recipe/grapefruit-rosemary-spritzer-12,PT30M,"2 grapefruit
2 cup fresh pineapple
6 sprig fresh rosemary
&#189; cup water
&#8531; cup granulated sugar
3 cup ice cube
1&#189; cup grapefruit juice
3 cup carbonated water"
38,Baked Berry & Pecan Oatmeal,https://cdn.pickuplimes.com/cache/12/3b/123bea5149c9778c5d7735e4540bfa8b.jpg,https://www.pickuplimes.com/recipe/baked-berry-pecan-oatmeal-38,PT50M,"1 Tbsp ground flaxseeds
3 Tbsp water
2 ripe banana
1&#189; cup unsweetened soy milk
 pure vanilla extract
2 cup rolled oats
 ground cinnamon
 baking powder
&#189; tsp salt
&#8531; cup roasted unsalted pecans
&#190; cup fresh blueberries
&#190; cup fresh strawberries
1 cup unsweetened soy yogurt
&#8531; cup almond butter"
34,Vegan Breakfast Waffles,https://cdn.pickuplimes.com/cache/7e/e2/7ee2ef41cd2f9a2e873a0b51f50b2c8f.jpg,https://www.pickuplimes.com/recipe/vegan-breakfast-waffles-34,PT30M,"1&#189; cup unsweetened soy milk
1 Tbsp apple cider vinegar
2 cup whole wheat flour
&#8531; cup unsweetened applesauce
 baking powder
 ground cinnamon
 pure vanilla extract
&#189; tsp salt"
33,Chickpea Omelette Sandwich,https://cdn.pickuplimes.com/cache/55/58/55583d0748ebfe3742d8e866dc671405.jpg,https://www.pickuplimes.com/recipe/chickpea-omelette-sandwich-33,PT30M,"1 Tbsp ground flaxseeds
3 Tbsp water
&#189; cup chickpea flour
&#189; cup unsweetened soy milk
1 Tbsp nutritional yeast flakes
&#188; tsp onion powder
&#188; tsp garlic powder
&#188; tsp kala namak
&#188; tsp salt
&#8539; tsp ground black pepper
&#189; red bell pepper
1 small red onion
1 Tbsp olive oil
6 slice whole wheat bread
3 Tbsp vegan mayonnaise
1 cup romaine lettuce
1 medium tomato
1 avocado"
50,BBQ Cauliflower Pizza,https://cdn.pickuplimes.com/cache/ec/41/ec410b38c2b13129945685d7fd6ba889.jpg,https://www.pickuplimes.com/recipe/bbq-cauliflower-pizza-50,PT01H10M,"2&#189; cup 2 Tbsp self-rising flour
1 cup water
2 Tbsp olive oil
 salt
&#189; medium head cauliflower
&#190; cup barbecue sauce
&#189; tsp garlic powder
&#189; tsp onion powder
&#190; cup hummus
&#8531; cup tomato paste
 dried oregano
 dried basil
&#189; tsp dried thyme
&#189; tsp salt
&#188; tsp ground black pepper
&#190; cup unsweetened soy yogurt
2 garlic clove
&#188; tsp salt"
52,Creamy Green Leek & Pea Pasta,https://cdn.pickuplimes.com/cache/89/93/8993237314946bddd681422770c92c19.jpg,https://www.pickuplimes.com/recipe/creamy-green-leek-pea-pasta-52,PT25M,"1 medium leek
4 garlic clove
2 stalk green onion
1 jalapeño
1 large broccoli
1 Tbsp olive oil
 salt
1&#189; cup frozen green peas
&#8532; cup frozen spinach
&#189; tsp dried basil
&#188; tsp dried oregano
&#188; tsp dried mint leaves
4 cup dry fusilli pasta
1 cup soy cooking cream
&#189; lemon"
51,Vegan Paella: Spanish-Inspired Rice,https://cdn.pickuplimes.com/cache/8f/43/8f4348e6be0089227c9f1b4d64228fc8.jpg,https://www.pickuplimes.com/recipe/vegan-paella-spanish-inspired-rice-51,PT01H00M,"1 Tbsp olive oil
1 medium onion
2 garlic clove
 salt
&#189; tsp ground black pepper
 smoked sweet paprika powder
 dried thyme
&#189; tsp ground cumin
&#189; tsp dried oregano
&#189; tsp cayenne pepper
2 medium tomato
1 red bell pepper
1&#189; cup uncooked Spanish paella rice
4 cup boiling water
2 vegetable bouillon cube
1 pinch saffron threads
1 cup frozen green peas
1&#189; cup marinated artichoke hearts"
5,Vegan Ranch Mix,https://cdn.pickuplimes.com/cache/18/d3/18d363f0e3207023192782b3465a282d.jpg,https://www.pickuplimes.com/recipe/vegan-ranch-mix-5,PT05M,"2 Tbsp dried parsley
2 Tbsp nutritional yeast flakes
1 Tbsp dried chives
1 Tbsp garlic powder
1 Tbsp onion powder
&#189; Tbsp dried dill
 salt
&#189; tsp ground black pepper"
56,Coconut Roasted Lentil Nourish Bowl,https://cdn.pickuplimes.com/cache/8a/f7/8af7f23f730441e27d0de06c8bd9a52e.jpg,https://www.pickuplimes.com/recipe/coconut-roasted-lentil-nourish-bowl-56,PT45M,"1&#189; cup uncooked brown rice
1&#8532; cup canned light coconut milk
6 cardamom pod
1 vegetable bouillon cube
1 medium broccoli
1 medium onion
2 parsnip
1&#189; cup cooked brown lentils
1 Tbsp olive oil
 ground cumin
 garlic powder
 onion powder
&#189; tsp salt
&#189; tsp ground black pepper
&#188; tsp cayenne pepper
&#189; lime
&#8531; cup tahini
&#188; cup water
1 Tbsp sambal oelek
 sodium-reduced soy sauce
 agave syrup
&#189; tsp onion powder"
54,Golden Tempeh Nourish Bowl,https://cdn.pickuplimes.com/cache/8d/aa/8daa6e9c2c17d8add89bde3909d8e065.jpg,https://www.pickuplimes.com/recipe/golden-tempeh-nourish-bowl-54,PT45M,"1&#189; cup orange juice
&#188; cup tahini
4 garlic clove
1 Tbsp miso paste
1 Tbsp sambal oelek
 freshly grated ginger
 ground turmeric
8.818 oz tempeh
2 Tbsp cornstarch
1 Tbsp vegetable oil
1&#189; cup uncooked red rice
1&#189; cup vegetable broth
 toasted sesame oil
2 portobello mushroom
2 carrot
4 cup kale
&#188; tsp salt
&#8539; tsp ground black pepper"
53,Black Bean Garlic Tofu Nourish Bowl,https://cdn.pickuplimes.com/cache/37/30/37300b5ab3fda6127e99d3b59d479bf5.jpg,https://www.pickuplimes.com/recipe/black-bean-garlic-tofu-nourish-bowl-53,PT40M,"9.03 oz dry soba noodles
 toasted sesame oil
1&#189; cup frozen shelled edamame
15.873 oz firm tofu
2 Tbsp cornstarch
&#189; tsp salt
&#188; tsp ground black pepper
1 Tbsp vegetable oil
1 Tbsp black bean garlic sauce
1 head of bok choy
5 cup green beans
2 roasted red bell pepper from a jar
2 Tbsp black bean garlic sauce
3 Tbsp rice vinegar
1 Tbsp sodium-reduced soy sauce
&#189; Tbsp toasted sesame oil"
60,Vegan Red Pesto,https://cdn.pickuplimes.com/cache/49/fb/49fb3da5bf004ddc7169006deab6194c.jpg,https://www.pickuplimes.com/recipe/vegan-red-pesto-60,PT10M,"&#189; cup raw almonds
1 cup sun-dried tomatoes in oil
&#189; cup oil from jar of sun-dried tomatoes
&#8531; cup fresh basil
2 garlic clove
1 Tbsp nutritional yeast flakes
&#189; lemon
&#189; tsp salt
&#188; tsp ground black pepper"
59,Baked Green Pea & Chickpea Falafels,https://cdn.pickuplimes.com/cache/08/6b/086bdca28ad66106d0f76c6d163b6009.jpg,https://www.pickuplimes.com/recipe/baked-green-pea-chickpea-falafels-59,PT01H00M,"2 cup cooked chickpeas
1 cup frozen green peas
2 garlic clove
1 lemon
1 stalk green onion
&#188; cup fresh parsley
&#188; cup fresh mint leaves
2 Tbsp tahini
2 Tbsp all-purpose flour
2 Tbsp ground flaxseeds
 ground cumin
 whole coriander seeds
&#188; tsp cayenne pepper
1 Tbsp olive oil
6 whole wheat pita bread
1 cup vegan tzatziki
1 cup hummus
1 cup romaine lettuce
&#190; cup cherry tomatoes"
58,Crunchy Almond & Mango Granola,https://cdn.pickuplimes.com/cache/d2/64/d26475ed03ef437d2ddfc741f55f2c9e.jpg,https://www.pickuplimes.com/recipe/crunchy-almond-mango-granola-58,PT40M,"2&#189; cup rolled oats
1 cup puffed quinoa
&#189; cup raw almonds
&#189; cup unsweetened shredded coconut
&#189; cup roasted pumpkin seeds
&#188; cup light brown sugar
&#189; tsp ground cinnamon
&#188; cup vegetable oil
&#188; cup maple syrup
&#188; cup almond butter
 pure vanilla extract
&#188; tsp salt
&#189; cup dried mango
2 Tbsp hemp seeds"
57,Tea-Infused Chocolate Mousse,https://cdn.pickuplimes.com/cache/3c/58/3c587fececc43a5c4a5d5cc9b58c2241.jpg,https://www.pickuplimes.com/recipe/tea-infused-chocolate-mousse-57,PT01H20M,"1 cup aquafaba
2 bag flavoured tea
6.173 oz dairy-free dark chocolate"
2,Vegan Tzatziki,https://cdn.pickuplimes.com/cache/b5/5a/b55a924ae11ebccc029a01fbd9240bfd.jpg,https://www.pickuplimes.com/recipe/vegan-tzatziki-2,PT10M,"&#189; cucumber
1 cup unsweetened soy yogurt
2 garlic clove
&#188; cup fresh dill
&#189; lemon
 extra-virgin olive oil
&#188; tsp salt
&#8539; tsp ground black pepper"
63,Eggplant & Lentil Apricot Curry,https://cdn.pickuplimes.com/cache/45/86/4586921564a4e64624e4f36b4737407a.jpg,https://www.pickuplimes.com/recipe/eggplant-lentil-apricot-curry-63,PT50M,"2 medium eggplant
 olive oil
 salt
1 cup uncooked basmati rice
 vegetable oil
1 medium onion
3 garlic clove
 ground cumin
 ground coriander
 ground cinnamon
1 bell pepper
1&#8532; cup canned diced tomatoes
1 cup cooked brown lentils
&#188; cup dried apricot
&#189; tsp salt
&#188; tsp ground black pepper
&#190; cup unsweetened coconut yogurt
5 fresh mint leaves
&#189; lemon"
62,Potato & Green Pea Curry,https://cdn.pickuplimes.com/cache/f0/18/f018a9c4dd0f2028e4b2f168f1c3c5c3.jpg,https://www.pickuplimes.com/recipe/potato-green-pea-curry-62,PT35M," vegetable oil
 whole cumin seeds
 whole coriander seeds
 whole brown mustard seeds
1 medium onion
3 garlic clove
1 Tbsp freshly grated ginger
1 vegetable bouillon cube
1 Tbsp garam masala
 ground turmeric
&#189; tsp cayenne pepper
3 medium potato
1&#189; cup water
&#190; cup uncooked quick-cooking brown rice
1 cup frozen green peas
1&#189; cup cooked chickpeas
1&#8532; cup canned full-fat coconut milk
2 cup fresh spinach"
61,Vegan Butter 'Chicken' with Baked Tofu,https://cdn.pickuplimes.com/cache/9e/32/9e320b84a248198963f7090b060cbe8f.jpg,https://www.pickuplimes.com/recipe/vegan-butter-chicken-with-baked-tofu-61,PT40M,"15.873 oz firm tofu
&#189; cup unsweetened soy yogurt
 garam masala
 ground cumin
 ground coriander
&#189; tsp ground turmeric
1 pinch salt
&#188; cup raw cashews
1 Tbsp vegetable oil
5 garlic clove
1 large onion
1 jalapeño
 freshly grated ginger
1&#189; Tbsp garam masala
1&#189; Tbsp ground coriander
1&#189; Tbsp ground cumin
 salt
&#188; tsp cayenne pepper
1&#8532; cup canned diced tomatoes
&#188; cup tomato paste
&#189; Tbsp agave syrup
1&#8532; cup canned full-fat coconut milk
2 vegan naan"
72,Thousand Island Sauce,https://cdn.pickuplimes.com/cache/80/61/8061bccbaed637c77f85dd16cef16ed5.jpg,https://www.pickuplimes.com/recipe/thousand-island-dip-72,PT05M,"&#8531; cup vegan mayonnaise
2 Tbsp ketchup
2 Tbsp chopped pickles
1 Tbsp sweet chili sauce
 pickle juice
&#188; tsp ground black pepper"
70,Baked Zucchini Fries with Two Dips,https://cdn.pickuplimes.com/cache/7f/b7/7fb7b173caa24fb9f6f7afeed368ad3b.jpg,https://www.pickuplimes.com/recipe/baked-zucchini-fries-with-two-dips-70,PT50M,"2 zucchini
 vegetable oil
&#190; cup breadcrumbs
2 Tbsp nutritional yeast flakes
 salt
&#189; tsp ground black pepper
2 roasted red bell pepper from a jar
 sambal oelek
&#189; tsp garlic powder
&#189; tsp dried basil
&#189; tsp dried oregano
&#8531; cup vegan mayonnaise
2 Tbsp ketchup
2 Tbsp chopped pickles
1 Tbsp sweet chili sauce
 pickle juice
&#188; tsp ground black pepper"
68,Sweet & Spicy Miso Roasted Sweet Potatoes with Sambal Tahini Mayo,https://cdn.pickuplimes.com/cache/c2/25/c225fe906a42359a387160161ac49662.jpg,https://www.pickuplimes.com/recipe/sweet-spicy-miso-roasted-sweet-potatoes-with-sambal-tahini-mayo-68,PT50M,"3 medium sweet potato
1 Tbsp toasted sesame oil
 miso paste
 sambal oelek
 maple syrup
 freshly grated ginger
1 Tbsp vegan mayonnaise
1 Tbsp tahini
 water
 sambal oelek
 sodium-reduced soy sauce"
67,Sriracha Mayo,https://cdn.pickuplimes.com/cache/a8/f2/a8f2b816fbc7440891340c83b4c083df.jpg,https://www.pickuplimes.com/recipe/sriracha-mayo-67,PT03M,"6 Tbsp vegan mayonnaise
2 Tbsp sriracha"
66,Seaweed Baked Fries with Hoisin Mayo & Sriracha Mayo,https://cdn.pickuplimes.com/cache/ab/64/ab649f6a7d789a70e3e813c7e36380f5.jpg,https://www.pickuplimes.com/recipe/seaweed-baked-fries-with-hoisin-mayo-sriracha-mayo-66,PT55M,"3 medium potato
2 nori seaweed sheet
1 Tbsp vegetable oil
 onion powder
&#188; tsp salt
&#188; tsp ground black pepper
&#8539; tsp cayenne pepper
3 Tbsp vegan mayonnaise
1 Tbsp hoisin sauce
3 Tbsp vegan mayonnaise
1 Tbsp sriracha"
65,Loaded Chili Sweet Potato Fries,https://cdn.pickuplimes.com/cache/4a/f2/4af22de6642a81c0f1d257488c7c241a.jpg,https://www.pickuplimes.com/recipe/loaded-chili-sweet-potato-fries-65,PT01H05M,"4 medium sweet potato
2 Tbsp vegetable oil
1 Tbsp cornstarch
&#189; tsp onion powder
&#189; tsp garlic powder
&#189; tsp coarse sea salt
1 pinch ground black pepper
 vegetable oil
1 medium onion
3 garlic clove
 ground cumin
&#189; tsp dried oregano
&#189; tsp salt
&#188; tsp smoked sweet paprika powder
&#188; tsp chili powder
2 carrot
1&#189; cup cooked black beans
1&#8532; cup canned diced tomatoes
&#189; cup boiling water
&#189; vegetable bouillon cube
&#189; cup raw cashews
&#189; cup water
2 Tbsp nutritional yeast flakes
 fresh lemon juice
&#188; tsp garlic powder
&#188; tsp onion powder
&#188; tsp salt
&#8539; tsp smoked sweet paprika powder
1 cup cherry tomatoes
1 small red onion
&#189; lime"
73,High Protein Lettuce Wraps with a Creamy Peanut Sauce,https://cdn.pickuplimes.com/cache/88/04/880407521898c3eb3541b9210a91a02c.jpg,https://www.pickuplimes.com/recipe/high-protein-lettuce-wraps-with-creamy-peanut-sauce-73,PT15M,"1 Tbsp vegetable oil
2 stalk green onion
2 garlic clove
11.464 oz firm tofu
1&#189; cup cooked chickpeas
1 red bell pepper
2 carrot
3 Tbsp black bean garlic sauce
3.527 oz dry brown vermicelli noodles
1 head butter lettuce
&#189; cup peanut butter
&#188; cup water
2 Tbsp toasted sesame oil
2 Tbsp rice vinegar
1 Tbsp sambal oelek
 agave syrup
 freshly grated ginger
1 garlic clove"
77,Double Tomato Bruschetta with Balsamic Reduction,https://cdn.pickuplimes.com/cache/c7/e6/c7e6c9674ba01b0cd8b93a01b5e0c5fd.jpg,https://www.pickuplimes.com/recipe/double-tomato-bruschetta-with-balsamic-reduction-77,PT20M,"1&#189; cup cherry tomatoes
&#189; cup fresh basil
&#188; cup sun-dried tomatoes in oil
 oil from jar of sun-dried tomatoes
&#189; Tbsp capers
2 garlic clove
 onion powder
&#188; tsp salt
&#188; tsp ground black pepper
&#189; cup balsamic vinegar
1 large baguette
1 Tbsp oil from jar of sun-dried tomatoes"
76,Roasted Edamame: 2 Ways,https://cdn.pickuplimes.com/cache/a1/00/a1006e1d214b3d18dd41fe165f23dc1c.jpg,https://www.pickuplimes.com/recipe/roasted-edamame-2-ways-76,PT40M,"2 cup frozen shelled edamame
 olive oil
 curry powder
&#189; tsp onion powder
&#8539; tsp salt
 olive oil
 miso paste
 maple syrup
 sambal oelek"
75,Orange High-Energy Oat Bars,https://cdn.pickuplimes.com/cache/50/97/50978795bab5fa16f437577abf8c019b.jpg,https://www.pickuplimes.com/recipe/orange-high-energy-oat-bars-75,PT45M,"&#189; cup raw pecans
&#8532; cup dried apricot
1 cup rolled oats
&#189; cup almond flour
&#189; tsp ground cinnamon
1 Tbsp orange zest
1 pinch salt
1 cup peanut butter
&#189; cup maple syrup
 pure vanilla extract
2.646 oz dairy-free dark chocolate
&#188; tsp flaked sea salt"
80,Creamy Avocado Dip,https://cdn.pickuplimes.com/cache/40/9d/409d0110c0ec7682434a91d74401feb2.jpg,https://www.pickuplimes.com/recipe/creamy-avocado-dip-80,PT05M,"1 avocado
1 garlic clove
&#188; cup unsweetened soy yogurt
&#189; lime
&#188; tsp salt
1 pinch ground black pepper"
79,Cinnamon Mustard Dip,https://cdn.pickuplimes.com/cache/16/4d/164da20e3a36c70a818d6328837dfaef.jpg,https://www.pickuplimes.com/recipe/cinnamon-mustard-dip-79,PT05M,"3 Tbsp vegan mayonnaise
 maple syrup
 dijon mustard
&#188; tsp ground cinnamon"
78,Oven-Roasted Sweet Potato Fries,https://cdn.pickuplimes.com/cache/0c/d0/0cd044d17c30b126bfed49cd087650ac.jpg,https://www.pickuplimes.com/recipe/crispy-oven-roasted-sweet-potato-fries-78,PT45M,"3 medium sweet potato
 cornstarch
 vegetable oil
 onion powder
 dried oregano
&#189; tsp paprika powder
&#189; tsp salt"
